POSTNR	POSTSTAD	POSTNR- OG STAD	BRUKSOMRÅDE	FOLKETAL	BYDEL	KOMMNR	KOMMUNE	FYLKE	LAT	LON	DATAKVALITET	DATAKVALITETSFORKLARING	SIST OPPDATERT
0259	Oslo	0259 OSLO	Gate-/veg-adresse	1984	Frogner	301	Oslo	Oslo	59.9211	10.717	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0260	Oslo	0260 OSLO	Gate-/veg-adresse	2243	Frogner	301	Oslo	Oslo	59.9212	10.7136	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:01
0262	Oslo	0262 OSLO	Gate-/veg-adresse	959	Frogner	301	Oslo	Oslo	59.9172	10.7116	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0263	Oslo	0263 OSLO	Gate-/veg-adresse	1309	Frogner	301	Oslo	Oslo	59.9186	10.7116	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0264	Oslo	0264 OSLO	Gate-/veg-adresse	1482	Frogner	301	Oslo	Oslo	59.9166	10.7059	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0265	Oslo	0265 OSLO	Gate-/veg-adresse	1262	Frogner	301	Oslo	Oslo	59.9184	10.7047	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0266	Oslo	0266 OSLO	Gate-/veg-adresse	1703	Frogner	301	Oslo	Oslo	59.9206	10.7065	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0267	Oslo	0267 OSLO	Gate-/veg-adresse	1433	Frogner	301	Oslo	Oslo	59.9205	10.7031	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0268	Oslo	0268 OSLO	Gate-/veg-adresse	1230	Frogner	301	Oslo	Oslo	59.9209	10.697	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0270	Oslo	0270 OSLO	Gate-/veg-adresse	1334	Frogner	301	Oslo	Oslo	59.912	10.716	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0271	Oslo	0271 OSLO	Gate-/veg-adresse	1377	Frogner	301	Oslo	Oslo	59.9134	10.7071	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0272	Oslo	0272 OSLO	Gate-/veg-adresse	1462	Frogner	301	Oslo	Oslo	59.9135	10.7097	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0273	Oslo	0273 OSLO	Gate-/veg-adresse	1560	Frogner	301	Oslo	Oslo	59.9181	10.6951	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0274	Oslo	0274 OSLO	Gate-/veg-adresse	1559	Ullern	301	Oslo	Oslo	59.9242	10.6927	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0275	Oslo	0275 OSLO	Gate-/veg-adresse	1811	Ullern	301	Oslo	Oslo	59.9263	10.676	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0276	Oslo	0276 OSLO	Gate-/veg-adresse	1825	Ullern	301	Oslo	Oslo	59.9251	10.6834	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0277	Oslo	0277 OSLO	Gate-/veg-adresse	20	Ullern	301	Oslo	Oslo	59.9209	10.6778	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0278	Oslo	0278 OSLO	Gate-/veg-adresse	96	Ullern	301	Oslo	Oslo	59.9198	10.6837	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0279	Oslo	0279 OSLO	Gate-/veg-adresse	768	Ullern	301	Oslo	Oslo	59.9209	10.6804	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0280	Oslo	0280 OSLO	Gate-/veg-adresse	1862	Ullern	301	Oslo	Oslo	59.925431	10.660530	2	Koordinatane er retta av Emil Müller	2013-09-19 22:25:55
0281	Oslo	0281 OSLO	Gate-/veg-adresse	2247	Ullern	301	Oslo	Oslo	59.9207	10.662	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0282	Oslo	0282 OSLO	Gate-/veg-adresse	1155	Ullern	301	Oslo	Oslo	59.9206	10.6498	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0283	Oslo	0283 OSLO	Gate-/veg-adresse	2441	Ullern	301	Oslo	Oslo	59.9179	10.6442	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0284	Oslo	0284 OSLO	Gate-/veg-adresse	1858	Ullern	301	Oslo	Oslo	59.9238	10.6352	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0286	Oslo	0286 OSLO	Gate-/veg-adresse	1724	Frogner	301	Oslo	Oslo	59.9007	10.6856	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0287	Oslo	0287 OSLO	Gate-/veg-adresse	1761	Frogner	301	Oslo	Oslo	59.9043	10.6804	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0301	Oslo	0301 OSLO	Postboksar		Frogner	301	Oslo	Oslo	59.9295	10.7174	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0302	Oslo	0302 OSLO	Postboksar		Frogner	301	Oslo	Oslo	59.9295	10.7174	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0303	Oslo	0303 OSLO	Postboksar		Frogner	301	Oslo	Oslo	59.9295	10.7174	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0304	Oslo	0304 OSLO	Postboksar		Frogner	301	Oslo	Oslo	59.9295	10.7174	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0305	Oslo	0305 OSLO	Postboksar		Frogner	301	Oslo	Oslo	59.9295	10.7174	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0306	Oslo	0306 OSLO	Postboksar		Frogner	301	Oslo	Oslo	59.9295	10.7174	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0307	Oslo	0307 OSLO	Postboksar		Frogner	301	Oslo	Oslo	59.9295	10.7174	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0308	Oslo	0308 OSLO	Postboksar		Frogner	301	Oslo	Oslo	59.92739	10.72741	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:17
0309	Oslo	0309 OSLO	Postboksar		Vestre Aker	301	Oslo	Oslo	59.94930	10.67658	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:47
0310	Oslo (Ikkje i bruk)	0310 OSLO (Ikkje i bruk)	Fleire bruksområde	6	Ullern	301	Oslo	Oslo	59.9302	10.6597	2	Koordinatane er retta av Erik Bolstad	2012-09-24 17:05:42
0311	Oslo	0311 OSLO	Postboksar		Ullern	301	Oslo	Oslo	59.92854	10.64718	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:52
0313	Oslo	0313 OSLO	Gateadresser og postboksar		Nordre Aker	301	Oslo	Oslo	59.9403	10.721	1	Koordinatane gjeld postkontoret	2013-09-17 14:08:01
0314	Oslo	0314 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.94028	10.7210	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:52
0315	Oslo	0315 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.9406	10.7231	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0316	Oslo	0316 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.9406	10.7231	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0317	Oslo	0317 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.9406	10.7231	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0318	Oslo	0318 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.9406	10.7231	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0319	Oslo	0319 OSLO	Postboksar		Vestre Aker	301	Oslo	Oslo	59.94306	10.70343	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:52
0320	Oslo (ikkje i bruk)	0320 OSLO (ikkje i bruk)	Gate-/veg-adresse	0		301	Oslo	Oslo	59.9494	10.7193	3	Koordinatane er kontrollerte av ein yr.no-brukar	2012-09-07 08:46:23
0323	Oslo	0323 OSLO	Postboksar		Frogner	301	Oslo	Oslo	59.92207	10.72738	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:52
0330	Oslo	0330 OSLO	Postboksar		Frogner	301	Oslo	Oslo	59.92942	10.71751	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:52
0340	Oslo	0340 OSLO	Gateadresser og postboksar		St.Hanshaugen	301	Oslo	Oslo	59.9355	10.7205	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0341	Oslo (ikkje i bruk)	0341 OSLO (ikkje i bruk)	Firma/organisasjon med eige postnummer			301	Oslo	Oslo	59.9355	10.7205	2	Koordinatane er retta av Erik Bolstad	2012-09-07 08:46:23
0342	Oslo (ikkje i bruk)	0342 OSLO (ikkje i bruk)	Firma/organisasjon med eige postnummer			301	Oslo	Oslo	59.9355	10.7205	2	Koordinatane er retta av Erik Bolstad	2012-09-07 08:46:23
0349	Oslo	0349 OSLO	Gate-/veg-adresse		Nordre Aker	301	Oslo	Oslo	59.9423	10.7159	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0350	Oslo	0350 OSLO	Gate-/veg-adresse	1618	Frogner	301	Oslo	Oslo	59.9218	10.7307	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0351	Oslo	0351 OSLO	Gate-/veg-adresse	752	Frogner	301	Oslo	Oslo	59.9234	10.7252	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0352	Oslo	0352 OSLO	Gate-/veg-adresse	881	Frogner	301	Oslo	Oslo	59.9221	10.7283	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0353	Oslo	0353 OSLO	Gate-/veg-adresse	856	Frogner	301	Oslo	Oslo	59.9246	10.7172	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0354	Oslo	0354 OSLO	Gate-/veg-adresse	1425	Frogner	301	Oslo	Oslo	59.9277	10.7318	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:01
0355	Oslo	0355 OSLO	Gate-/veg-adresse	1461	Frogner	301	Oslo	Oslo	59.9245	10.7227	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0356	Oslo	0356 OSLO	Gate-/veg-adresse	1553	Frogner	301	Oslo	Oslo	59.9267	10.7249	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0357	Oslo	0357 OSLO	Gate-/veg-adresse	1127	Frogner	301	Oslo	Oslo	59.9258	10.7208	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:01
0358	Oslo	0358 OSLO	Gate-/veg-adresse	1864	St.Hanshaugen	301	Oslo	Oslo	59.9311	10.7311	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0359	Oslo	0359 OSLO	Gate-/veg-adresse	427	St.Hanshaugen	301	Oslo	Oslo	59.9339	10.7316	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0360	Oslo	0360 OSLO	Gate-/veg-adresse	1348	St.Hanshaugen	301	Oslo	Oslo	59.9319	10.7272	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0361	Oslo	0361 OSLO	Gate-/veg-adresse	1309	St.Hanshaugen	301	Oslo	Oslo	59.9337	10.7259	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0362	Oslo	0362 OSLO	Gate-/veg-adresse	1454	Frogner	301	Oslo	Oslo	59.9306	10.7227	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0363	Oslo	0363 OSLO	Gate-/veg-adresse	2022	Frogner	301	Oslo	Oslo	59.9322	10.718	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:01
0364	Oslo	0364 OSLO	Gate-/veg-adresse	1469	Frogner	301	Oslo	Oslo	59.9304	10.7212	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0365	Oslo	0365 OSLO	Gate-/veg-adresse	1063	Frogner	301	Oslo	Oslo	59.9284	10.7221	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0366	Oslo	0366 OSLO	Gate-/veg-adresse	1204	Frogner	301	Oslo	Oslo	59.9283	10.7181	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0367	Oslo	0367 OSLO	Gate-/veg-adresse	1941	Frogner	301	Oslo	Oslo	59.9265	10.716	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0368	Oslo	0368 OSLO	Gate-/veg-adresse	1893	Frogner	301	Oslo	Oslo	59.9275	10.7127	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0369	Oslo	0369 OSLO	Gate-/veg-adresse	1262	Frogner	301	Oslo	Oslo	59.9321	10.7065	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0370	Oslo	0370 OSLO	Gate-/veg-adresse	883	Vestre Aker	301	Oslo	Oslo	59.9373	10.7017	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0371	Oslo	0371 OSLO	Gate-/veg-adresse	469	Vestre Aker	301	Oslo	Oslo	59.9356	10.7142	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:01
0372	Oslo	0372 OSLO	Gate-/veg-adresse	1477	Nordre Aker	301	Oslo	Oslo	59.9543	10.7204	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0373	Oslo	0373 OSLO	Gate-/veg-adresse	1755	Vestre Aker	301	Oslo	Oslo	59.942	10.7094	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0374	Oslo	0374 OSLO	Gate-/veg-adresse	2051	Vestre Aker	301	Oslo	Oslo	59.9427	10.6974	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0375	Oslo	0375 OSLO	Gate-/veg-adresse	2690	Ullern	301	Oslo	Oslo	59.9332	10.6884	2	Koordinatane er retta av Erik Bolstad	2015-06-25 22:59:01
0376	Oslo	0376 OSLO	Gate-/veg-adresse	2516	Vestre Aker	301	Oslo	Oslo	59.9422	10.6822	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0377	Oslo	0377 OSLO	Gate-/veg-adresse	1852	Ullern	301	Oslo	Oslo	59.9348	10.6794	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0378	Oslo	0378 OSLO	Gate-/veg-adresse	1994	Vestre Aker	301	Oslo	Oslo	59.9409	10.6664	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0379	Oslo	0379 OSLO	Gate-/veg-adresse	1731	Ullern	301	Oslo	Oslo	59.9318	10.6685	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0380	Oslo	0380 OSLO	Gate-/veg-adresse	1811	Ullern	301	Oslo	Oslo	59.9315	10.6555	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:01
0381	Oslo	0381 OSLO	Gate-/veg-adresse	1379	Ullern	301	Oslo	Oslo	59.9284	10.6508	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0382	Oslo	0382 OSLO	Gate-/veg-adresse	2009	Ullern	301	Oslo	Oslo	59.9308	10.6432	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0383	Oslo	0383 OSLO	Gate-/veg-adresse	1914	Ullern	301	Oslo	Oslo	59.9322	10.6357	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0401	Oslo	0401 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.9506	10.7724	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0402	Oslo	0402 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.9506	10.7724	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0403	Oslo	0403 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.9506	10.7724	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0404	Oslo	0404 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.9506	10.7724	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0405	Oslo	0405 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.9506	10.7724	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0406	Oslo	0406 OSLO	Postboksar		Sagene	301	Oslo	Oslo	59.94076	10.75945	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:52
0407	Oslo (ikkje i bruk)	0407 OSLO (Ikkje i bruk)	Firma/organisasjon med eige postnummer		St.Hanshaugen	301	Oslo	Oslo	59.938	10.7364	2	Koordinatane er retta av Erik Bolstad	2012-09-24 17:05:42
0408	Oslo	0408 OSLO	Postboksar		St.Hanshaugen	301	Oslo	Oslo	59.9486	10.7329	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
0409	Oslo	0409 OSLO	Postboksar	0	Nordre Aker	301	Oslo	Oslo	59.94560	10.77718	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:47
0410	Oslo	0410 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.94918	10.76651	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:52
0411	Oslo	0411 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.96598	10.77695	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:52
0412	Oslo	0412 OSLO	Postboksar		Sagene	301	Oslo	Oslo	59.934	10.7614	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
0413	Oslo	0413 OSLO	Postboksar		Sagene	301	Oslo	Oslo	59.94727	10.76923	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:52
0415	Oslo	0415 OSLO	Postboksar		Sagene	301	Oslo	Oslo	59.93558	10.75239	1	Koordinatane gjeld postkontoret	2011-10-11 09:55:52
0421	Oslo	0421 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.94740	10.7691	1	Koordinatane gjeld postkontoret	2011-10-11 09:57:13
0422	Oslo	0422 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.9506	10.7724	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0423	Oslo	0423 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.9506	10.7724	2	Koordinatane er retta av Erik Bolstad	0000-00-00 00:00:00
0424	Oslo	0424 OSLO	Postboksar		Nordre Aker	301	Oslo	Oslo	59.9505	10.7724	1	Koordinatane gjeld postkontoret	0000-00-00 00:00:00
0426	Oslo (ikkje i bruk)	0426 OSLO (ikkje i bruk)	Postboksar		Nordre Aker	301	Oslo	Oslo	59.9506	10.7724	2	Koordinatane er retta av Erik Bolstad	2013-09-18 23:39:52
0440	Oslo	0440 OSLO	Postboksar		St.Hanshaugen	301	Oslo	Oslo	59.9470	10.7689	5	Koordinatane er retta av ein yr.no-brukar	2015-06-25 23:07:22
0441	Oslo	0441 OSLO	Fleire bruksområde		Nordre Aker	301	Oslo	Oslo	59.9470	10.7689	5	Koordinatane er retta av ein yr.no-brukar	2015-06-25 23:08:13
0442	Oslo	0442 OSLO	Fleire bruksområde		Nordre Aker	301	Oslo	Oslo	59.9470	10.7689	5	Koordinatane er retta av ein yr.no-brukar	2015-06-25 23:08:50
0445	Oslo	0445 OSLO	Gate-/veg-adresse		Sagene	301	Oslo	Oslo	59.9432	10.7613	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0450	Oslo	0450 OSLO	Gate-/veg-adresse	269	St.Hanshaugen	301	Oslo	Oslo	59.9366	10.7345	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0451	Oslo	0451 OSLO	Gate-/veg-adresse	823	St.Hanshaugen	301	Oslo	Oslo	59.9346	10.7338	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0452	Oslo	0452 OSLO	Gate-/veg-adresse	1110	St.Hanshaugen	301	Oslo	Oslo	59.9301	10.7345	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0454	Oslo	0454 OSLO	Gate-/veg-adresse	1660	St.Hanshaugen	301	Oslo	Oslo	59.9305	10.7385	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0455	Oslo	0455 OSLO	Gate-/veg-adresse	1179	St.Hanshaugen	301	Oslo	Oslo	59.9332	10.7418	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0456	Oslo	0456 OSLO	Gate-/veg-adresse	1435	St.Hanshaugen	301	Oslo	Oslo	59.9322	10.7463	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0457	Oslo	0457 OSLO	Gate-/veg-adresse	1278	Sagene	301	Oslo	Oslo	59.9299	10.7501	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0458	Oslo	0458 OSLO	Gate-/veg-adresse	1486	Sagene	301	Oslo	Oslo	59.9306	10.7538	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0459	Oslo	0459 OSLO	Gate-/veg-adresse	192	Sagene	301	Oslo	Oslo	59.9303	10.7552	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0460	Oslo	0460 OSLO	Gate-/veg-adresse	959	Sagene	301	Oslo	Oslo	59.933	10.7518	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0461	Oslo	0461 OSLO	Gate-/veg-adresse	1653	Sagene	301	Oslo	Oslo	59.935	10.7533	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:01
0462	Oslo	0462 OSLO	Gate-/veg-adresse	502	Sagene	301	Oslo	Oslo	59.9371	10.7506	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0463	Oslo	0463 OSLO	Gate-/veg-adresse	1355	Sagene	301	Oslo	Oslo	59.938	10.7528	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:01
0464	Oslo	0464 OSLO	Gate-/veg-adresse	1575	Sagene	301	Oslo	Oslo	59.9397	10.752	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:01
0465	Oslo	0465 OSLO	Gate-/veg-adresse	540	Sagene	301	Oslo	Oslo	59.9381	10.7584	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0467	Oslo	0467 OSLO	Gate-/veg-adresse	1837	Sagene	301	Oslo	Oslo	59.9449	10.761	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:01
0468	Oslo	0468 OSLO	Gate-/veg-adresse	2316	Sagene	301	Oslo	Oslo	59.9406	10.7596	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:01
0469	Oslo	0469 OSLO	Gate-/veg-adresse	1510	Sagene	301	Oslo	Oslo	59.9408	10.762	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0470	Oslo	0470 OSLO	Gate-/veg-adresse	1491	Sagene	301	Oslo	Oslo	59.9398	10.7626	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:01
0472	Oslo	0472 OSLO	Gate-/veg-adresse	556	Sagene	301	Oslo	Oslo	59.9382	10.7648	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
0473	Oslo	0473 OSLO	Gate-/veg-adresse	1400	Sagene	301	Oslo	Oslo	59.9328	10.7605	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:02
0474	Oslo	0474 OSLO	Gate-/veg-adresse	1874	Sagene	301	Oslo	Oslo	59.9311	10.7662	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
0475	Oslo	0475 OSLO	Gate-/veg-adresse	1714	Sagene	301	Oslo	Oslo	59.9332	10.7712	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
0476	Oslo	0476 OSLO	Gate-/veg-adresse	1019	Sagene	301	Oslo	Oslo	59.9347	10.7636	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:02
0477	Oslo	0477 OSLO	Gate-/veg-adresse	1149	Sagene	301	Oslo	Oslo	59.9364	10.7647	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:02
0478	Oslo	0478 OSLO	Gate-/veg-adresse	1605	Sagene	301	Oslo	Oslo	59.9353	10.7677	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
0479	Oslo	0479 OSLO	Gate-/veg-adresse	1814	Sagene	301	Oslo	Oslo	59.9369	10.7756	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:02
0480	Oslo	0480 OSLO	Gate-/veg-adresse	1250	Sagene	301	Oslo	Oslo	59.9377	10.771	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
0481	Oslo	0481 OSLO	Gate-/veg-adresse	1568	Sagene	301	Oslo	Oslo	59.9398	10.7748	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
0482	Oslo	0482 OSLO	Gate-/veg-adresse	2265	Sagene	301	Oslo	Oslo	59.9417	10.7741	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
0483	Oslo	0483 OSLO	Gate-/veg-adresse	681	Sagene	301	Oslo	Oslo	59.9427	10.7723	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
0484	Oslo	0484 OSLO	Gate-/veg-adresse	1665	Nordre Aker	301	Oslo	Oslo	59.9485	10.7677	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
0485	Oslo	0485 OSLO	Gate-/veg-adresse	2218	Sagene	301	Oslo	Oslo	59.9492	10.7732	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
0486	Oslo	0486 OSLO	Gate-/veg-adresse	1419	Nordre Aker	301	Oslo	Oslo	59.9539	10.7706	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
0487	Oslo	0487 OSLO	Gate-/veg-adresse	1822	Nordre Aker	301	Oslo	Oslo	59.9487	10.7816	2	Koordinatane er retta av Erik Bolstad	2013-09-17 14:08:02
0488	Oslo	0488 OSLO	Gate-/veg-adresse	1706	Nordre Aker	301	Oslo	Oslo	59.9498	10.7901	5	Koordinatane er retta av ein yr.no-brukar	2013-09-17 14:08:02
0489	Oslo	0489 OSLO	Gate-/veg-adresse	1332	Nordre Aker	301	Oslo	Oslo	59.9537	10.7861	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
0490	Oslo	0490 OSLO	Gate-/veg-adresse	1706	Nordre Aker	301	Oslo	Oslo	59.9523	10.7978	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
0491	Oslo	0491 OSLO	Gate-/veg-adresse	2206	Nordre Aker	301	Oslo	Oslo	59.9596	10.7868	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
0492	Oslo	0492 OSLO	Gate-/veg-adresse	722	Nordre Aker	301	Oslo	Oslo	59.9575	10.7831	3	Koordinatane er kontrollerte av ein yr.no-brukar	2013-09-17 14:08:02
